Incident_ID,Year,Quarter,School,City,State,Targets,Bullied,Domestic_Violence,Gang_Related,Preplanned
19821108MICOD,1982,Fall,Cooley High School,Detroit,MI,Random Shooting,0,0,0,0
19821101NYELE,1982,Fall,Elmont Memorial High School,Elmont,NY,Victims Targeted,0,0,0,0
19820915ARSOP,1982,Fall,South West Middle School,Pine Bluff,AR,Victims Targeted,,unknown,0,0
19820910VALAB,1982,Fall,Lake Braddock Secondary School,Burke,VA,Random Shooting,0,0,0,0
19820527NVGAL,1982,Spring,Garside Junior High School,Las Vegas,NV,null,,unknown,0,
19820430FLANA,1982,Spring,Anniston High School,Anniston,FL,Victims Targeted,0,0,0,0
19820429GARUE,1982,Spring,Russell High School,East Point,GA,Random Shooting,0,0,0,0
19820415MDFOB,1982,Spring,Forest Park Senior High School,Baltimore,MD,Random Shooting,0,0,0,0
19820407CODEL,1982,Spring,Deer Creek Junior High School,Littleton,CO,Victims Targeted,0,0,0,0
19820319NVVAL,1982,Spring,Valley High School,Las Vegas,NV,Both,0,0,0,0
19820317OHLOL,1982,Spring,Lorain High School,Lorain,OH,Victims Targeted,,unknown,0,0
19820315ORSPS,1982,Spring,Springfield High School,Springfield,OR,Victims Targeted,,unknown,0,
19820209LAJON,1982,Winter,John McDonough Senior High,New Orleans,LA,Victims Targeted,,unknown,0,0
19820208MADOD,1982,Winter,Dorchester High School,Dorchester,MA,Random Shooting,0,0,0,0
19820205TNHAM,1982,Winter,Hamilton High School,Memphis,TN,Victims Targeted,0,0,0,0
19811223NYJAB,1981,Winter,James Madison High School,Brooklyn,NY,Random Shooting,0,0,0,0
19811216TXUNH,1981,Winter,Unnamed school,Houston,TX,Victims Targeted,0,0,0,0
19811209NYGEB,1981,Winter,George W. Wingate High School,Brooklyn,NY,Victims Targeted,0,0,0,0
19811013CTHAH,1981,Fall,Hartford Public High School,Hartford,CT,Victims Targeted,,unknown,0,0
19810913MDABA,1981,Fall,Aberdeen High School,Aberdeen,MD,Victims Targeted,N/A,N/A,N/A,N/A
19810908FLSTW,1981,Fall,Stuart Middle School,West Palm Beach,FL,Victims Targeted,,unknown,0,0
19810904NMHOS,1981,Fall,Hobbs High School,Santa Fe,NM,Victims Targeted,,0,unknown,0
19810901PAWIP,1981,Fall,William Longstreth Elementary School,Philadelphia,PA,Both,0,0,1,0
19810515LANEN,1981,Spring,New Iberia Junior HIgh School,New Iberia,LA,Victims Targeted,0,1,0,0
19810407MSPOP,1981,Spring,Poplarville High School,Poplarville,MS,null,0,0,unknown,0
19810402OHALC,1981,Spring,Alexander Hamilton Junior High School,Cleveland,OH,Victims Targeted,0,0,0,0
19810328FLDIF,1981,Spring,Dillard High School,Fort Lauderdale,FL,Victims Targeted,0,0,0,0
19810303INMAI,1981,Spring,Marshall High School ,Indianapolis,IN,Victims Targeted,,0,0,0
19810210CAMAL,1981,Winter,Manuel Arts High School,Los Angeles,CA,Victims Targeted,0,0,1,0
19810210ARLIL,1981,Winter,Little Rock Hall High School,Little Rock,AR,Victims Targeted,0,unknown,0,0
19810122MDFRB,1981,Winter,Francis M. Wood Senior High School,Baltimore,MD,Victims Targeted,0,0,0,0
19810121OHWIB,1981,Winter,Willetts Middle School,Brunswick,OH,Victims Targeted,,0,0,0
19801212OHLOL,1980,Winter,Longfellow Junior HIgh School,Lorain,OH,Random Shooting,,0,0,
19801212ALPAB,1980,Winter,Parker High School,Birmingham,AL,Both,0,0,unknown,0
19801117TXEAF,1980,Fall,Eastern Hills High School,Fort Worth,TX,Victims Targeted,,0,0,0
19801031ALHUH,1980,Fall,Hueytown High School,Hueytown,AL,Victims Targeted,,0,0,0
19801013ALCET,1980,Fall,Central High School,Tuscaloosa,AL,Victims Targeted,,0,0,0
19800926CTBRB,1980,Fall,Bridgeport Central High School,Bridgeport,CT,Both,0,1,0,0
19800911ALJOM,1980,Fall,John S. Shaw High School,Mobile,AL,Victims Targeted,0,0,0,0
19800910DCSPW,1980,Fall,Springarn High School,Washington,DC,Random Shooting,0,0,0,0
19800908FLFOJ,1980,Fall,Forrest High School,Jacksonville,FL,Victims Targeted,0,0,0,0
19800902CAWHL,1980,Fall,Whittier High School,Los Angeles,CA,Both,,0,1,0
19800530NYCLB,1980,Spring,Clara Barton High School,Brooklyn,NY,Random Shooting,0,0,0,0
19800417VACAC,1980,Spring,Capeville Elementary School,Capeville,VA,Victims Targeted,0,1,0,0
19800331MDFRB,1980,Spring,Frederick Douglass Senior High School,Baltimore,MD,Victims Targeted,0,0,0,0
19800320TXJLD,1980,Spring,J Leslie Patton School,Dallas,TX,Victims Targeted,,1,0,0
19800215MSHUM,1980,Winter,Hughes School,McComb,MS,Victims Targeted,0,1,0,0
19800211INARI,1980,Winter,Arsenal Technical High School,Indianapolis,IN,Victims Targeted,0,0,0,0
19800207TXVAL,1980,Winter,Valley View Elementary School,Longview,TX,Random Shooting,0,0,0,0
19800201DCLAW,1980,Winter,Langdon Elementary School,"Washington, DC",DC,Neither,0,0,0,0
19800129VALAW,1980,Winter,Lafayette High School,Williamsburg,VA,Victims Targeted,,0,0,0
19800107ARSTS,1980,Winter,Stamps High School,Stamps,AR,Victims Targeted,,0,0,0
19791221MOBLS,1979,Winter,Blewett Middle School,St. Louis,MO,Victims Targeted,0,0,0,0
19791203MDEAB,1979,Winter,Eastern High School,Baltimore,MD,Both,0,0,1,0
19791130TXUNL,null,null,null,null,null,null,,unknown,unknown,
null,null,null,null,null,null,null,,unknown,unknown,1
19791105INWAI,1979,Fall,Washington High School,Indianapolis,IN,Victims Targeted,,0,unknown,0
19791023MOOFS,1979,Fall,O Fallen Technical High School,St. Louis,MO,Victims Targeted,0,0,0,0
19790928MACHC,1979,Fall,Charlestown High School,Charlestown,MA,Victims Targeted,0,0,0,0
19790926LACAN,1979,Fall,Carter G. Woodson Middle School,New Orleans,LA,Victims Targeted,0,0,0,0
19790614OHNEN,1979,Summer,New Carlisle Elementary School,New Carlisle,OH,Neither,0,0,0,0
19790426TXAZA,1979,Spring,Azle Junior High School,Azle,TX,Victims Targeted,0,0,0,0
19790425PAMAH,1979,Spring,Martin L. Mattei Junior High School,Hughestown,PA,Random Shooting,0,0,0,0
19790416WIWIM,1979,Spring,Wisconsin Lutheran High School,Milwaukee,WI,Victims Targeted,0,0,0,0
19790328CALOL,1979,Spring,Los Angeles High School,Los Angeles,CA,Victims Targeted,0,0,0,0
19790314FLMCM,1979,Spring,McArthur High School North,Miami,FL,Victims Targeted,0,0,0,0
19700226CABAB,1979,Winter,Barstow High School,Barstow,CA,Both,1,0,0,1
19790226CABAB,1979,Winter,Barstow High School,Barstow,CA,Both,1,0,0,1
19790129CAGRS,1979,Winter,Grover Cleveland Elementary School,San Diego,CA,Random Shooting,0,0,0,0
19781214CTWIN,1978,Winter,Wilbur Cross High School,New Haven,CT,Victims Targeted,0,0,0,0
19781129NYPAN,1978,Fall,Park West High School,New York,NY,Random Shooting,0,0,0,0
19781017MOUNU,1978,Fall,University City High School,University City,MO,Victims Targeted,0,0,0,0
19781017ALLAL,1978,Fall,Lanett Junior High School,Lanett,AL,Victims Targeted,0,0,0,0
19780610MAWEW,1978,Summer,Weymouth South High School,Weymouth,MA,Victims Targeted,0,0,0,0
19780607DEDOD,1978,Summer,Dover Air High,Dover,DE,Neither,0,0,0,0
19780519PADOP,1978,Spring,Downtown Junior High School,Philadelphia,PA,null,,unknown,unknown,
19780518TXMUA,1978,Spring,Murchison Junior High School,Austin,TX,Victims Targeted,0,0,0,1
19780428ILRIN,1978,Spring,Ridgewood High School,Norridge,IL,null,,0,0,0
19780426TXPAD,1978,Spring,Paul Dunbar Elementary School,Dallas,TX,Victims Targeted,0,0,0,0
19780414MIFOD,1978,Spring,Fordson High School,Detroit,MI,Victims Targeted,,unknown,unknown,0
19780329TNGAN,1978,Spring,Gallatin Junior High School,Nashville,TN,Victims Targeted,0,0,0,0
19780309CAMOS,1978,Spring,Monroe Elementary School,Santa Rosa,CA,Random Shooting,0,0,0,0
19780222MIEVL,1978,Winter,Everett High School,Lansing,MI,Victims Targeted,1,0,0,0
19780209WVHAS,1978,Winter,Hayes Junior High School,St. Albans,WV,Victims Targeted,1,0,0,0
19780111KYCHH,1978,Winter,Christian County Middle School,Hopkinsville,KY,Victims Targeted,,0,0,0
19771215MABLC,1977,Winter,Blue Hills Vocational High School,Canton,MA,null,,0,0,1
19771212FLWEW,1977,Winter,West Orange High School,Winter Garden,FL,Victims Targeted,0,0,0,0
19771209CAPES,1977,Winter,Petaluma McNear Elementary,Santa Rosa,CA,Victims Targeted,0,1,0,0
19771129MOVAS,1977,Fall,Vashon High School,St. Louis,MO,Victims Targeted,,unknown,0,0
19771129MOHAS,1977,Fall,Hazelwood Central Senior High School,St. Louis,MO,Neither,,unknown,0,
19770711COSOC,1977,Summer,South Junior High School,Colorado Springs,CO,null,0,0,0,0
19770622ILHOC,1977,Summer,Holy Trinity High School,Chicago,IL,Victims Targeted,0,0,0,0
19770517FLSTC,1977,Spring,Stone Middle School,Cocoa,FL,null,,unknown,0,0
19770418TNPIN,1977,Spring,Pioneer Christian Academy,Nashville,TN,Victims Targeted,0,1,0,0
19770407TXWHW,1977,Spring,Whitharral High School,Whitharral,TX,Victims Targeted,0,0,0,1
19770321NYPAH,1977,Spring,Parochial School,Hamburg,NY,Neither,0,0,0,0
19770308ILCOE,1977,Spring,Collinsville High School,Edwardsville,IL,Both,0,0,0,0
19770228TXHOA,1977,Winter,Horace Mann Junior High School,Amarillo,TX,Victims Targeted,0,0,0,0
19770228MOROS,1977,Winter,Roosevelt High School,St. Louis,MO,Victims Targeted,0,0,0,0
19770209ILFEC,1977,Winter,Fenger High School,Chicago,IL,Both,0,0,0,0
19770113ILOLB,1977,Winter,Old Main Eisenhower High School,Blue Island,IL,Victims Targeted,0,0,0,0
19761210MOFRS,1976,Winter,Fremont School,St. Louis,MO,Victims Targeted,0,0,0,0
19761110MIBUD,1976,Fall,Burt Elementary School,Detroit,MI,Victims Targeted,0,1,0,0
19760920NCGUG,1976,Fall,Guildord County School Bus,Greensboro,NC,Random Shooting,0,0,0,0
19760602MDMTC,1976,Summer,Mt. Savage High School,Cumberland,MD,null,,0,0,0
19760514FLPAW,1976,Spring,Palm Beach Gardens High School,West Palm Beach,FL,Victims Targeted,0,0,0,0
19760513MOMAS,1976,Spring,Mark Twain School,St. Louis,MO,Random Shooting,0,0,0,0
19760412TXODF,1976,Spring,O D Wyatt High School,Fort Worth,TX,Both,,0,0,0
19760212MIMUD,1976,Winter,Murray-Wright High School,Detroit,MI,Random Shooting,0,1,0,0
19760206FLESP,1976,Winter,Escambia High School,Pensacola,FL,Neither,0,0,0,0
19760123OHCOC,1976,Winter,Columbus Central High School,Columbus,OH,Victims Targeted,,unknown,0,0
19760101AZCAP,1976,Winter,Camelback High School,Phoenix,AZ,null,0,0,0,0
19751218CAORS,1975,Winter,Orange High School,Santa Ana,CA,Victims Targeted,0,0,0,0
19751024GAMUA,1975,Fall,Murphy High School,Atlanta,GA,Victims Targeted,0,0,0,0
19751001NMHEA,1975,Fall,Hermosa Elementary School,Artesia,NM,Victims Targeted,0,0,0,0
19750911OKGRO,1975,Fall,Grant High School,Oklahoma City,OK,Both,0,0,0,0
19750711MOCES,1975,Summer,Central High School,St. Louis,MO,Victims Targeted,0,0,0,0
19750709ILDEC,1975,Summer,Dett Elementary School,Chicago,IL,Victims Targeted,0,1,0,0
19750527MIPID,1975,Spring,Pitcher School,Detroit,MI,Victims Targeted,0,0,0,0
19750515MOROS,1975,Spring,Rock Junior High School,St. Louis,MO,Victims Targeted,0,0,0,0
19750321VAFAR,1975,Spring,Fairmount Elementary School,Richmond,VA,Random Shooting,0,0,0,0
19750321OHPAD,1975,Spring,Patterson Cooperative High School,Dayton,OH,Victims Targeted,0,0,0,1
19750318MOSUS,1975,Spring,Sumner High School,St. Louis,MO,Victims Targeted,0,0,0,1
19750312TXJOH,1975,Spring,Jones High School,Houston,TX,null,0,0,0,0
19750224NJSTP,1975,Winter,St. James School,Penns Grove,NJ,Both,unknown,0,0,1
19750207NYBOM,1975,Winter,Board of Cooperative Educational Services,Mineola,NY,Victims Targeted,0,0,0,0
19741230NYOLO,1974,Winter,Olean High School,Olean,NY,Random Shooting,0,0,0,1
19741218CAMAL,1974,Winter,Manual Arts High School,Los Angeles,CA,Victims Targeted,0,0,1,0
19741125SCCAC,1974,Fall,C A Brown High School,Charleston,SC,Victims Targeted,0,0,1,0
19741121ARBOL,1974,Fall,Booker Junior High School,Little Rock,AR,Both,0,0,0,0
19741118SCCAC,1974,Fall,C A Brown High School,Charleston,SC,Victims Targeted,0,0,1,0
19741021MDDOB,1974,Fall,Douglass High School,Baltimore,MD,Neither,0,0,0,0
19741007LADEH,1974,Fall,Destrehan High School,Hahnville,LA,Random Shooting,0,0,0,0
19740925CASAL,1974,Fall,San Fernando High School,Los Angeles,CA,null,,unknown,0,0
19740923CAJED,1974,Fall,Jefferson High School,Daly City,CA,Victims Targeted,,0,0,0
19740519FLHIO,1974,Spring,Highlands Elementary School,Orlando,FL,Victims Targeted,0,1,0,0
19740510TNCHR,1974,Spring,Church Hill High School,Rogersville,TN,Victims Targeted,0,0,0,0
19740402CTSTB,1974,Spring,St. Stephen's Parochial School,Bridgeport,CT,null,0,unknown,0,0
19740322INBRB,1974,Spring,Brownstown Central High School,Brownstown,IN,Victims Targeted,0,0,0,1
19740207CAJAO,1974,Winter,James Madison Junior High School,Oakland,CA,Neither,0,0,0,0
19740122CALOL,1974,Winter,Locke High School,Los Angeles,CA,Random Shooting,0,0,1,0
19740117ILBAC,1974,Winter,Barton Elementary School,Chicago,IL,Victims Targeted,,0,0,1
19731213OHHUC,1973,Winter,Hughes High School,Cincinnati,OH,Both,0,0,0,0
19731206CAFRL,1973,Winter,Fremont High School,Los Angeles,CA,Victims Targeted,0,0,1,0
19731109CALOL,1973,Fall,Long Beach Polytechnic High School,Los Angeles,CA,null,0,unknown,1,0
19731108ILWOC,1973,Fall,Woodell Phillips High School,Chicago,IL,Victims Targeted,0,0,0,0
19731031MONOS,1973,Fall,Northwestern High School,St. Louis,MO,Victims Targeted,0,0,unknown,0
19731024MNCEM,1973,Fall,Central High School,Minneapolis,MN,Both,0,0,0,0
19731023OHBAB,1973,Fall,Barberton High School,Barberton,OH,Victims Targeted,0,0,0,0
19731023MOSUS,1973,Fall,Sumner High School,St. Louis,MO,Random Shooting,0,0,1,0
19731019MOBES,1973,Fall,Beaumont High School,St. Louis,MO,null,0,0,1,0
19731002ILELA,1973,Fall,Elmhurst Wood Park Community High School,Almwood Park,IL,Victims Targeted,0,1,0,0
19730928CAWIL,1973,Fall,Wilson High School,Los Angeles,CA,Victims Targeted,0,0,0,0
19730501OHRAY,1973,Spring,Rayen High School,Youngtown,OH,Victims Targeted,0,0,0,0
19730405CALOL,1973,Spring,Locke High School,Los Angeles,CA,Victims Targeted,0,0,1,0
19730226VAARR,1973,Winter,Armstrong High School,Richmond,VA,Random Shooting,0,0,0,0
19730212ALBOM,1973,Winter,Booker T. Washington High School,Montgomery,AL,null,0,0,unknown,0
19730131NCCUB,1973,Winter,Cumming High School,Burlington,NC,Victims Targeted,0,0,0,0
19730118CAJOL,1973,Winter,John Marshall High School,Los Angeles,CA,Victims Targeted,0,0,0,0
19730105NCSOS,1973,Winter,South Iredell High School,Statesville,NC,Victims Targeted,0,0,0,0
19721129FLMIM,1972,Fall,Miami Northwest High School,Miami,FL,null,0,0,0,0
19721127MIPOP,1972,Fall,Pontiac Central High School,Pontiac,MI,Victims Targeted,0,0,0,1
19721111CAJEL,1972,Fall,Jefferson High School,Los Angeles,CA,Both,0,0,1,0
19720921OHTHA,1972,Fall,Thorton Junior High,Akron,OH,Victims Targeted,0,0,0,0
19720919TXCUH,1972,Fall,Cullen Junior High,Houston,TX,Victims Targeted,0,1,0,0
19720915MISAS,1972,Fall,Saginaw High School,Saginaw,MI,null,,unknown,unknown,0
19720914TXFRH,1972,Fall,Francis Scott Key Junior High,Houston,TX,Victims Targeted,0,0,0,0
19720505INDEI,1972,Spring,Decatur Central High School,Indianapolis,IN,Victims Targeted,0,0,0,0
19720504NVLIR,1972,Spring,Libby Booth Elementary School,Reno,NV,Victims Targeted,0,0,0,0
19720412LAEAG,1972,Spring,East Ascension Junior High,Gonzales,LA,Victims Targeted,0,1,0,0
19720313TXUNH,1972,Spring,Unnamed Junior High School,Houston,TX,Neither,0,0,0,0
19720228CAMAL,1972,Winter,Markham Junior High School,Los Angeles,CA,Random Shooting,0,0,0,0
19720215ILKEC,1972,Winter,Kenwood High School,Chicago,IL,Victims Targeted,N/A,N/A,N/A,N/A
19720214ILCAC,1972,Winter,Camlumet High School,Chicago,IL,Victims Targeted,0,0,1,0
19720126MDHAB,1972,Winter,Harlem Park Junior High School,Baltimore,MD,Victims Targeted,,0,0,0
19720126MDGWB,1972,Winter,Gwynn Falls Junior High School,Baltimore,MD,Random Shooting,0,0,0,0
19720124OHSTS,1972,Winter,Stow High School,Stow,OH,Victims Targeted,0,0,0,0
19720105DCPAW,1972,Winter,Parkview Elementary School,Washington,DC,Victims Targeted,0,1,0,0
19711213MDCAB,1971,Winter,Carver Vocational High School,Baltimore,MD,Victims Targeted,0,0,0,0
19711206CALOL,1971,Winter,Louis Stevenson Junior High School,Los Angeles,CA,Both,0,0,1,0
19711124MDEDB,1971,Fall,Edmondson Senior High School,Baltimore,MD,Victims Targeted,0,0,0,0
19711108OKGRT,1971,Fall,Grove Elementary School,Tulsa,OK,Victims Targeted,0,0,0,0
19711103NMCAC,1971,Fall,Carlsbad Mid-High School,Carlsbad,NM,Random Shooting,0,0,0,0
19711029MDFRB,1971,Fall,Frederick Douglass High School,Baltimore,MD,Random Shooting,0,0,0,0
19711029MDFOB,1971,Fall,Forest Park High School,Baltimore,MD,Neither,0,0,0,0
19711028MDCIB,1971,Fall,City College High School,Baltimore,MD,Victims Targeted,0,0,0,0
19710929VAPEP,1971,Fall,Peabody Junior High School,Petersburg,VA,Random Shooting,,0,0,0
19710928MNCEM,1971,Fall,Central High School,Minneapolis,MN,Victims Targeted,0,0,0,0
19710924NYMCB,1971,Fall,McKinley Vocational High School,Buffalo,NY,Victims Targeted,0,0,0,0
19710909TXDUL,1971,Fall,Dunbar High School,Lubbock,TX,Victims Targeted,0,0,0,0
19710820PAMOM,1971,Summer,Monessen High School,Monessen,PA,Victims Targeted,0,0,0,0
19710602NYEAE,1971,Summer,East Aurora Middle School,East Aurora,NY,Neither,0,0,0,0
19710527MIBES,1971,Spring,Benton Harbor High School,Saint Joseph,MI,Victims Targeted,1,0,0,0
19710405PAWIH,1971,Spring,William Penn High School,Harrisburg,PA,Victims Targeted,0,1,0,0
19710309AZROT,1971,Spring,Roskruge Junior High School,Tucson,AZ,Random Shooting,0,0,0,0
19710225OHFRC,1971,Winter,Franklin D. Roosevelt Junior High School,Cleveland,OH,Victims Targeted,,0,0,0
19710210TXOAD,1971,Winter,Oak Cliff High School,Dallas,TX,Both,0,0,0,0
19710205PAJOW,1971,Winter,John F. Kennedy High School,Willingboro,PA,Victims Targeted,,unknown,0,0
19710202PAMOP,1971,Winter,Morris E. Leeds Middle School,Philadelphia,PA,Victims Targeted,0,0,0,1
19701212WIXAA,1970,Winter,Xavier High School,Appleton,WI,Neither,0,0,0,N/A
19701120ILHAC,1970,Fall,Harlan High School,Chicago,IL,null,0,0,1,0
19701027OHAPM,1970,Fall,Appleseed Junior High School,Mansfield,OH,Victims Targeted,,0,0,0
19701020TNWAN,1970,Fall,Washington Junior High School,Nashville,TN,Victims Targeted,0,0,0,0
19701019TNBOM,1970,Fall,Booker T. Washington High School,Memphis,TN,Victims Targeted,0,0,0,0
19701005MIPOD,1970,Fall,Pontiac Central High School,Detroit,MI,Victims Targeted,0,0,0,0
19700928IACED,1970,Fall,Central High School,Davenport,IA,Victims Targeted,0,1,0,0
19700924IDMEM,1970,Fall,Meridian High School,Meridian ,ID,Random Shooting,0,0,0,0
19700914TNHAN,1970,Fall,Hamilton High School,Nashville,TN,Both,0,0,0,0
19700831FLALM,1970,Summer,Allapatah Elementary School,Miami,FL,Victims Targeted,0,0,0,0
19700828TXRIE,1970,Summer,Riverside High School,El Paso,TX,Victims Targeted,0,0,0,0
19700515UTBEO,1970,Spring,Ben Lomond High School,Ogden,UT,Random Shooting,,0,0,0
19700508FLCAD,1970,Spring,Carver High School,Delray Beach,FL,Victims Targeted,0,0,0,0
19700422DEPIW,1970,Spring,Pierre S. Dupont High School,Wilmington,DE,Victims Targeted,0,0,0,0
19700415ARPIP,1970,Spring,Pine Bluff Coleman High School,Pine Bluff,AR,Both,0,0,1,0
19700323CADAL,1970,Spring,David Starr Jordan High School,Long Beach,CA,Neither,0,0,0,0
19700206OHJOC,1970,Winter,John F. Kennedy High School,Cleveland,OH,Victims Targeted,0,0,0,0
